# SA-based monitor
# Formula: G∀x:w.(¬q(x) ∨ ((¬u(x) ∧ ¬r(x)) U (r(x) ∨ ((u(x) ∧ ¬r(x)) U (r(x) ∨ ((¬u(x) ∧ ¬r(x)) U (r(x) ∨ ((u(x) ∧ ¬r(x)) U (r(x) ∨ (((¬u(x) U r(x)) ∨ G¬u(x)) ∨ Gu(x)))))))))))
# Trace-length: 10000
# Size-lookup-table: 1785
#
# Ev-sz = Event-size, M-sz = Mon-size, Exec-ms = Execution time in ms, #mons = Total num mons
# M#runs / M#rs = max number of runs, MLruns / MLrs = max length runs, AV#runs / AV#rs = avg number of runs, AVLruns / AVLrs = avg length of runs
#
#Time	Ev-sz	M-sz	Exec-ms	#mons	M#runs	MLruns	MLobl	AV#runs	AVLruns	AVLobl	L0#mons	L0M#rs	L0MLrs	L0MLobl	L0AV#rs	L0AVLrs	L0AVLo	L1#mons	L1M#rs	L1MLrs	L1MLobl	L1AV#rs	L1AVLrs	L1AVLo
927	1	414	12	8	55	6	4	32.0	1.31	0.23	7	55	1	0	55.0	1.0	0.0	1	9	6	4	9.0	3.5	1.83
928	0	355	10	7	55	5	4	31.5	1.29	0.27	6	55	1	0	55.0	1.0	0.0	1	8	5	4	8.0	3.0	1.9
929	3	471	13	9	55	6	4	32.0	1.28	0.24	8	55	1	0	55.0	1.0	0.0	1	9	6	4	9.0	3.5	2.17
930	4	355	11	7	55	5	4	31.5	1.29	0.27	6	55	1	0	55.0	1.0	0.0	1	8	5	4	8.0	3.0	1.9
931	0	239	7	5	55	4	2	31.0	1.3	0.3	4	55	1	0	55.0	1.0	0.0	1	7	4	2	7.0	2.5	1.5
932	0	239	7	5	55	4	2	31.0	1.3	0.3	4	55	1	0	55.0	1.0	0.0	1	7	4	2	7.0	2.5	1.5
933	1	239	6	5	55	4	2	31.0	1.3	0.3	4	55	1	0	55.0	1.0	0.0	1	7	4	2	7.0	2.5	1.5
934	4	412	11	8	55	5	6	31.5	1.25	0.29	7	55	1	0	55.0	1.0	0.0	1	8	5	6	8.0	3.0	2.3
935	4	300	11	6	55	5	4	31.5	1.33	0.32	5	55	1	0	55.0	1.0	0.0	1	8	5	4	8.0	3.0	1.9
936	2	298	9	6	55	5	2	31.5	1.33	0.25	5	55	1	0	55.0	1.0	0.0	1	8	5	2	8.0	3.0	1.5
937	0	298	8	6	55	5	2	31.5	1.33	0.25	5	55	1	0	55.0	1.0	0.0	1	8	5	2	8.0	3.0	1.5
938	3	357	10	7	55	6	2	32.0	1.36	0.21	6	55	1	0	55.0	1.0	0.0	1	9	6	2	9.0	3.5	1.5
939	3	416	12	8	55	7	2	32.5	1.38	0.19	7	55	1	0	55.0	1.0	0.0	1	10	7	2	10.0	4.0	1.5
940	2	416	12	8	55	7	2	32.5	1.38	0.19	7	55	1	0	55.0	1.0	0.0	1	10	7	2	10.0	4.0	1.5
941	5	534	17	10	55	8	6	33.0	1.35	0.2	9	55	1	0	55.0	1.0	0.0	1	11	8	6	11.0	4.5	2.0
942	3	477	16	9	55	8	4	33.0	1.39	0.19	8	55	1	0	55.0	1.0	0.0	1	11	8	4	11.0	4.5	1.75
943	0	477	14	9	55	8	4	33.0	1.39	0.19	8	55	1	0	55.0	1.0	0.0	1	11	8	4	11.0	4.5	1.75
944	2	419	15	8	55	8	4	32.5	1.44	0.22	7	55	1	0	55.0	1.0	0.0	1	10	8	4	10.0	4.5	1.77
945	1	239	7	5	55	4	2	31.0	1.3	0.3	4	55	1	0	55.0	1.0	0.0	1	7	4	2	7.0	2.5	1.5
946	2	239	6	5	55	4	2	31.0	1.3	0.3	4	55	1	0	55.0	1.0	0.0	1	7	4	2	7.0	2.5	1.5
947	0	239	6	5	55	4	2	31.0	1.3	0.3	4	55	1	0	55.0	1.0	0.0	1	7	4	2	7.0	2.5	1.5
948	2	298	8	6	55	5	2	31.5	1.33	0.25	5	55	1	0	55.0	1.0	0.0	1	8	5	2	8.0	3.0	1.5
949	3	299	9	6	55	6	2	31.5	1.42	0.25	5	55	1	0	55.0	1.0	0.0	1	8	6	2	8.0	3.5	1.5
950	3	358	10	7	55	7	2	32.0	1.43	0.21	6	55	1	0	55.0	1.0	0.0	1	9	7	2	9.0	4.0	1.5
951	2	417	10	8	55	8	2	32.5	1.44	0.19	7	55	1	0	55.0	1.0	0.0	1	10	8	2	10.0	4.5	1.5
952	1	416	11	8	55	7	2	32.5	1.38	0.19	7	55	1	0	55.0	1.0	0.0	1	10	7	2	10.0	4.0	1.5
953	4	475	15	9	55	8	2	33.0	1.39	0.17	8	55	1	0	55.0	1.0	0.0	1	11	8	2	11.0	4.5	1.5
954	3	357	11	7	55	6	2	32.0	1.36	0.21	6	55	1	0	55.0	1.0	0.0	1	9	6	2	9.0	3.5	1.5
955	1	298	8	6	55	5	2	31.5	1.33	0.25	5	55	1	0	55.0	1.0	0.0	1	8	5	2	8.0	3.0	1.5
956	2	298	13	6	55	5	2	31.5	1.33	0.25	5	55	1	0	55.0	1.0	0.0	1	8	5	2	8.0	3.0	1.5
957	3	298	8	6	55	5	2	31.5	1.33	0.25	5	55	1	0	55.0	1.0	0.0	1	8	5	2	8.0	3.0	1.5
958	4	414	11	8	55	6	4	32.0	1.31	0.23	7	55	1	0	55.0	1.0	0.0	1	9	6	4	9.0	3.5	1.83
959	2	356	11	7	55	6	4	31.5	1.36	0.27	6	55	1	0	55.0	1.0	0.0	1	8	6	4	8.0	3.5	1.87
960	2	180	6	4	55	3	2	30.5	1.25	0.38	3	55	1	0	55.0	1.0	0.0	1	6	3	2	6.0	2.0	1.5
961	5	353	10	7	55	4	6	31.0	1.21	0.36	6	55	1	0	55.0	1.0	0.0	1	7	4	6	7.0	2.5	2.5
962	1	412	10	8	55	5	6	31.5	1.25	0.29	7	55	1	0	55.0	1.0	0.0	1	8	5	6	8.0	3.0	2.3
963	3	296	8	6	55	4	4	31.0	1.25	0.33	5	55	1	0	55.0	1.0	0.0	1	7	4	4	7.0	2.5	2.0
964	3	300	9	6	55	5	4	31.5	1.33	0.32	5	55	1	0	55.0	1.0	0.0	1	8	5	4	8.0	3.0	1.9
965	3	355	9	7	55	5	4	31.5	1.29	0.27	6	55	1	0	55.0	1.0	0.0	1	8	5	4	8.0	3.0	1.9
966	2	298	8	6	55	5	2	31.5	1.33	0.25	5	55	1	0	55.0	1.0	0.0	1	8	5	2	8.0	3.0	1.5
967	0	298	7	6	55	5	2	31.5	1.33	0.25	5	55	1	0	55.0	1.0	0.0	1	8	5	2	8.0	3.0	1.5
968	0	239	6	5	55	4	2	31.0	1.3	0.3	4	55	1	0	55.0	1.0	0.0	1	7	4	2	7.0	2.5	1.5
969	0	239	6	5	55	4	2	31.0	1.3	0.3	4	55	1	0	55.0	1.0	0.0	1	7	4	2	7.0	2.5	1.5
970	5	296	8	6	55	4	4	31.0	1.25	0.33	5	55	1	0	55.0	1.0	0.0	1	7	4	4	7.0	2.5	2.0
971	2	355	12	7	55	5	4	31.5	1.29	0.27	6	55	1	0	55.0	1.0	0.0	1	8	5	4	8.0	3.0	1.9
972	2	355	9	7	55	5	4	31.5	1.29	0.27	6	55	1	0	55.0	1.0	0.0	1	8	5	4	8.0	3.0	1.9
973	3	298	9	6	55	5	2	31.5	1.33	0.25	5	55	1	0	55.0	1.0	0.0	1	8	5	2	8.0	3.0	1.5
974	1	357	9	7	55	6	2	32.0	1.36	0.21	6	55	1	0	55.0	1.0	0.0	1	9	6	2	9.0	3.5	1.5
975	2	180	6	4	55	3	2	30.5	1.25	0.38	3	55	1	0	55.0	1.0	0.0	1	6	3	2	6.0	2.0	1.5
976	3	239	6	5	55	4	2	31.0	1.3	0.3	4	55	1	0	55.0	1.0	0.0	1	7	4	2	7.0	2.5	1.5
977	1	240	7	5	55	5	2	31.0	1.4	0.3	4	55	1	0	55.0	1.0	0.0	1	7	5	2	7.0	3.0	1.5
978	1	181	6	4	55	4	2	30.5	1.38	0.38	3	55	1	0	55.0	1.0	0.0	1	6	4	2	6.0	2.5	1.5
979	1	240	6	5	55	5	2	31.0	1.4	0.3	4	55	1	0	55.0	1.0	0.0	1	7	5	2	7.0	3.0	1.5
980	1	240	7	5	55	5	2	31.0	1.4	0.3	4	55	1	0	55.0	1.0	0.0	1	7	5	2	7.0	3.0	1.5
981	3	181	6	4	55	4	2	30.5	1.38	0.38	3	55	1	0	55.0	1.0	0.0	1	6	4	2	6.0	2.5	1.5
982	0	181	5	4	55	4	2	30.5	1.38	0.38	3	55	1	0	55.0	1.0	0.0	1	6	4	2	6.0	2.5	1.5
983	0	181	5	4	55	4	2	30.5	1.38	0.38	3	55	1	0	55.0	1.0	0.0	1	6	4	2	6.0	2.5	1.5
984	1	240	6	5	55	5	2	31.0	1.4	0.3	4	55	1	0	55.0	1.0	0.0	1	7	5	2	7.0	3.0	1.5
985	1	181	5	4	55	4	2	30.5	1.38	0.38	3	55	1	0	55.0	1.0	0.0	1	6	4	2	6.0	2.5	1.5
986	4	237	7	5	55	3	4	30.5	1.2	0.43	4	55	1	0	55.0	1.0	0.0	1	6	3	4	6.0	2.0	2.17
987	2	181	7	4	55	4	2	30.5	1.38	0.38	3	55	1	0	55.0	1.0	0.0	1	6	4	2	6.0	2.5	1.5
988	0	122	3	3	55	3	2	30.0	1.33	0.5	2	55	1	0	55.0	1.0	0.0	1	5	3	2	5.0	2.0	1.5
989	2	181	5	4	55	4	2	30.5	1.38	0.38	3	55	1	0	55.0	1.0	0.0	1	6	4	2	6.0	2.5	1.5
990	1	62	3	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
991	2	62	2	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
992	3	121	3	3	55	2	2	30.0	1.17	0.5	2	55	1	0	55.0	1.0	0.0	1	5	2	2	5.0	1.5	1.5
993	2	121	4	3	55	2	2	30.0	1.17	0.5	2	55	1	0	55.0	1.0	0.0	1	5	2	2	5.0	1.5	1.5
994	1	121	3	3	55	2	2	30.0	1.17	0.5	2	55	1	0	55.0	1.0	0.0	1	5	2	2	5.0	1.5	1.5
995	4	182	6	4	55	3	4	30.5	1.25	0.54	3	55	1	0	55.0	1.0	0.0	1	6	3	4	6.0	2.0	2.17
996	1	122	5	3	55	3	2	30.0	1.33	0.5	2	55	1	0	55.0	1.0	0.0	1	5	3	2	5.0	2.0	1.5
997	1	181	5	4	55	4	2	30.5	1.38	0.38	3	55	1	0	55.0	1.0	0.0	1	6	4	2	6.0	2.5	1.5
998	2	181	5	4	55	4	2	30.5	1.38	0.38	3	55	1	0	55.0	1.0	0.0	1	6	4	2	6.0	2.5	1.5
999	2	181	5	4	55	4	2	30.5	1.38	0.38	3	55	1	0	55.0	1.0	0.0	1	6	4	2	6.0	2.5	1.5
1000	4	240	7	5	55	5	2	31.0	1.4	0.3	4	55	1	0	55.0	1.0	0.0	1	7	5	2	7.0	3.0	1.5
1001	3	121	5	3	55	2	2	30.0	1.17	0.5	2	55	1	0	55.0	1.0	0.0	1	5	2	2	5.0	1.5	1.5
1002	4	121	4	3	55	2	2	30.0	1.17	0.5	2	55	1	0	55.0	1.0	0.0	1	5	2	2	5.0	1.5	1.5
1003	0	62	2	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1004	4	178	5	4	55	2	4	30.0	1.13	0.63	3	55	1	0	55.0	1.0	0.0	1	5	2	4	5.0	1.5	2.5
1005	0	121	3	3	55	2	2	30.0	1.17	0.5	2	55	1	0	55.0	1.0	0.0	1	5	2	2	5.0	1.5	1.5
1006	3	237	6	5	55	3	4	30.5	1.2	0.43	4	55	1	0	55.0	1.0	0.0	1	6	3	4	6.0	2.0	2.17
1007	2	241	8	5	55	4	4	31.0	1.3	0.4	4	55	1	0	55.0	1.0	0.0	1	7	4	4	7.0	2.5	2.0
1008	0	62	2	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1009	2	121	4	3	55	2	2	30.0	1.17	0.5	2	55	1	0	55.0	1.0	0.0	1	5	2	2	5.0	1.5	1.5
1010	3	121	6	3	55	2	2	30.0	1.17	0.5	2	55	1	0	55.0	1.0	0.0	1	5	2	2	5.0	1.5	1.5
1011	3	62	3	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1012	3	178	6	4	55	2	4	30.0	1.13	0.63	3	55	1	0	55.0	1.0	0.0	1	5	2	4	5.0	1.5	2.5
1013	4	298	11	6	55	3	8	30.5	1.17	0.7	5	55	1	0	55.0	1.0	0.0	1	6	3	8	6.0	2.0	4.17
1014	3	240	10	5	55	4	6	30.5	1.3	0.53	4	55	1	0	55.0	1.0	0.0	1	6	4	6	6.0	2.5	2.67
1015	5	178	7	4	55	2	4	30.0	1.13	0.63	3	55	1	0	55.0	1.0	0.0	1	5	2	4	5.0	1.5	2.5
1016	0	178	5	4	55	2	4	30.0	1.13	0.63	3	55	1	0	55.0	1.0	0.0	1	5	2	4	5.0	1.5	2.5
1017	4	178	6	4	55	2	4	30.0	1.13	0.63	3	55	1	0	55.0	1.0	0.0	1	5	2	4	5.0	1.5	2.5
1018	3	296	9	6	55	3	6	30.5	1.17	0.58	5	55	1	0	55.0	1.0	0.0	1	6	3	6	6.0	2.0	3.5
1019	1	300	11	6	55	4	6	31.0	1.25	0.5	5	55	1	0	55.0	1.0	0.0	1	7	4	6	7.0	2.5	3.0
1020	1	178	5	4	55	2	4	30.0	1.13	0.63	3	55	1	0	55.0	1.0	0.0	1	5	2	4	5.0	1.5	2.5
1021	3	294	7	6	55	3	4	30.5	1.17	0.47	5	55	1	0	55.0	1.0	0.0	1	6	3	4	6.0	2.0	2.83
1022	3	236	9	5	55	3	4	30.0	1.2	0.7	4	55	1	0	55.0	1.0	0.0	1	5	3	4	5.0	2.0	3.5
1023	5	181	8	4	55	4	2	30.5	1.38	0.38	3	55	1	0	55.0	1.0	0.0	1	6	4	2	6.0	2.5	1.5
1024	3	240	7	5	55	5	2	31.0	1.4	0.3	4	55	1	0	55.0	1.0	0.0	1	7	5	2	7.0	3.0	1.5
1025	2	180	6	4	55	3	2	30.5	1.25	0.38	3	55	1	0	55.0	1.0	0.0	1	6	3	2	6.0	2.0	1.5
1026	1	121	3	3	55	2	2	30.0	1.17	0.5	2	55	1	0	55.0	1.0	0.0	1	5	2	2	5.0	1.5	1.5
1027	1	121	3	3	55	2	2	30.0	1.17	0.5	2	55	1	0	55.0	1.0	0.0	1	5	2	2	5.0	1.5	1.5
1028	0	121	3	3	55	2	2	30.0	1.17	0.5	2	55	1	0	55.0	1.0	0.0	1	5	2	2	5.0	1.5	1.5
1029	3	62	3	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1030	3	62	2	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1031	1	121	3	3	55	2	2	30.0	1.17	0.5	2	55	1	0	55.0	1.0	0.0	1	5	2	2	5.0	1.5	1.5
1032	1	63	3	2	55	2	2	29.5	1.25	0.75	1	55	1	0	55.0	1.0	0.0	1	4	2	2	4.0	1.5	1.5
1033	4	124	6	3	55	3	4	30.0	1.33	0.78	2	55	1	0	55.0	1.0	0.0	1	5	3	4	5.0	2.0	2.34
1034	2	125	6	3	55	4	4	30.0	1.5	0.75	2	55	1	0	55.0	1.0	0.0	1	5	4	4	5.0	2.5	2.25
1035	2	62	2	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1036	0	62	2	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1037	1	121	3	3	55	2	2	30.0	1.17	0.5	2	55	1	0	55.0	1.0	0.0	1	5	2	2	5.0	1.5	1.5
1038	4	62	3	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1039	4	235	7	5	55	2	6	30.0	1.1	0.7	4	55	1	0	55.0	1.0	0.0	1	5	2	6	5.0	1.5	3.5
1040	2	178	6	4	55	2	4	30.0	1.13	0.63	3	55	1	0	55.0	1.0	0.0	1	5	2	4	5.0	1.5	2.5
1041	2	121	4	3	55	2	2	30.0	1.17	0.5	2	55	1	0	55.0	1.0	0.0	1	5	2	2	5.0	1.5	1.5
1042	0	121	3	3	55	2	2	30.0	1.17	0.5	2	55	1	0	55.0	1.0	0.0	1	5	2	2	5.0	1.5	1.5
1043	4	123	5	3	55	2	4	30.0	1.17	0.83	2	55	1	0	55.0	1.0	0.0	1	5	2	4	5.0	1.5	2.5
1044	1	123	5	3	55	2	4	30.0	1.17	0.83	2	55	1	0	55.0	1.0	0.0	1	5	2	4	5.0	1.5	2.5
1045	3	62	3	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1046	1	63	3	2	55	2	2	29.5	1.25	0.75	1	55	1	0	55.0	1.0	0.0	1	4	2	2	4.0	1.5	1.5
1047	1	3	1	1	3	1	0	3.0	1.0	0.0	0	0	0	0	0.0	0.0	0.0	1	3	1	0	3.0	1.0	0.0
1048	2	62	2	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1049	5	180	7	4	55	2	6	30.0	1.13	0.88	3	55	1	0	55.0	1.0	0.0	1	5	2	6	5.0	1.5	3.5
1050	0	62	3	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1051	2	62	2	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1052	2	62	3	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1053	0	62	1	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1054	4	178	5	4	55	2	4	30.0	1.13	0.63	3	55	1	0	55.0	1.0	0.0	1	5	2	4	5.0	1.5	2.5
1055	0	121	4	3	55	2	2	30.0	1.17	0.5	2	55	1	0	55.0	1.0	0.0	1	5	2	2	5.0	1.5	1.5
1056	4	121	4	3	55	2	2	30.0	1.17	0.5	2	55	1	0	55.0	1.0	0.0	1	5	2	2	5.0	1.5	1.5
1057	1	62	2	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1058	0	62	1	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1059	2	62	2	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1060	1	62	2	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1061	4	178	5	4	55	2	4	30.0	1.13	0.63	3	55	1	0	55.0	1.0	0.0	1	5	2	4	5.0	1.5	2.5
1062	3	62	3	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1063	4	121	4	3	55	2	2	30.0	1.17	0.5	2	55	1	0	55.0	1.0	0.0	1	5	2	2	5.0	1.5	1.5
1064	3	122	5	3	55	3	2	30.0	1.33	0.5	2	55	1	0	55.0	1.0	0.0	1	5	3	2	5.0	2.0	1.5
1065	1	62	3	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1066	1	121	3	3	55	2	2	30.0	1.17	0.5	2	55	1	0	55.0	1.0	0.0	1	5	2	2	5.0	1.5	1.5
1067	0	62	2	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1068	3	62	2	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1069	0	62	2	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1070	0	62	1	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1071	2	3	1	1	3	1	0	3.0	1.0	0.0	0	0	0	0	0.0	0.0	0.0	1	3	1	0	3.0	1.0	0.0
1072	3	119	4	3	55	1	4	29.5	1.0	1.17	2	55	1	0	55.0	1.0	0.0	1	4	1	4	4.0	1.0	3.5
1073	1	123	4	3	55	2	4	30.0	1.17	0.83	2	55	1	0	55.0	1.0	0.0	1	5	2	4	5.0	1.5	2.5
1074	2	63	3	2	55	2	2	29.5	1.25	0.75	1	55	1	0	55.0	1.0	0.0	1	4	2	2	4.0	1.5	1.5
1075	2	3	1	1	3	1	0	3.0	1.0	0.0	0	0	0	0	0.0	0.0	0.0	1	3	1	0	3.0	1.0	0.0
1076	4	176	5	4	55	1	6	29.5	1.0	1.38	3	55	1	0	55.0	1.0	0.0	1	4	1	6	4.0	1.0	5.5
1077	4	123	6	3	55	2	4	30.0	1.17	0.83	2	55	1	0	55.0	1.0	0.0	1	5	2	4	5.0	1.5	2.5
1078	3	121	4	3	55	2	2	30.0	1.17	0.5	2	55	1	0	55.0	1.0	0.0	1	5	2	2	5.0	1.5	1.5
1079	5	239	8	5	55	3	6	30.5	1.2	0.57	4	55	1	0	55.0	1.0	0.0	1	6	3	6	6.0	2.0	2.83
1080	4	62	3	2	55	1	2	29.5	1.0	0.75	1	55	1	0	55.0	1.0	0.0	1	4	1	2	4.0	1.0	1.5
1081	4	178	5	4	55	2	4	30.0	1.13	0.63	3	55	1	0	55.0	1.0	0.0	1	5	2	4	5.0	1.5	2.5
1082	2	239	8	5	55	3	4	30.5	1.2	0.57	4	55	1	0	55.0	1.0	0.0	1	6	3	4	6.0	2.0	2.83
1083	0	239	11	5	55	3	4	30.5	1.2	0.57	4	55	1	0	55.0	1.0	0.0	1	6	3	4	6.0	2.0	2.83
1084	2	298	9	6	55	4	4	31.0	1.25	0.42	5	55	1	0	55.0	1.0	0.0	1	7	4	4	7.0	2.5	2.5
1085	5	359	14	7	55	5	4	31.5	1.29	0.39	6	55	1	0	55.0	1.0	0.0	1	8	5	4	8.0	3.0	2.7
1086	3	357	12	7	55	5	4	31.5	1.29	0.33	6	55	1	0	55.0	1.0	0.0	1	8	5	4	8.0	3.0	2.3
1087	1	357	11	7	55	5	4	31.5	1.29	0.33	6	55	1	0	55.0	1.0	0.0	1	8	5	4	8.0	3.0	2.3
1088	3	473	14	9	55	6	4	32.0	1.28	0.28	8	55	1	0	55.0	1.0	0.0	1	9	6	4	9.0	3.5	2.5
1089	3	357	10	7	55	6	2	32.0	1.36	0.21	6	55	1	0	55.0	1.0	0.0	1	9	6	2	9.0	3.5	1.5
1090	3	416	12	8	55	6	6	32.0	1.31	0.27	7	55	1	0	55.0	1.0	0.0	1	9	6	6	9.0	3.5	2.17
1091	0	416	13	8	55	6	6	32.0	1.31	0.27	7	55	1	0	55.0	1.0	0.0	1	9	6	6	9.0	3.5	2.17
1092	5	298	9	6	55	5	2	31.5	1.33	0.25	5	55	1	0	55.0	1.0	0.0	1	8	5	2	8.0	3.0	1.5
1093	1	298	8	6	55	5	2	31.5	1.33	0.25	5	55	1	0	55.0	1.0	0.0	1	8	5	2	8.0	3.0	1.5
1094	0	298	8	6	55	5	2	31.5	1.33	0.25	5	55	1	0	55.0	1.0	0.0	1	8	5	2	8.0	3.0	1.5
1095	0	298	7	6	55	5	2	31.5	1.33	0.25	5	55	1	0	55.0	1.0	0.0	1	8	5	2	8.0	3.0	1.5
1096	4	414	11	8	55	6	4	32.0	1.31	0.23	7	55	1	0	55.0	1.0	0.0	1	9	6	4	9.0	3.5	1.83
1097	4	477	15	9	55	7	6	32.5	1.33	0.26	8	55	1	0	55.0	1.0	0.0	1	10	7	6	10.0	4.0	2.36
1098	3	416	11	8	55	7	2	32.5	1.38	0.19	7	55	1	0	55.0	1.0	0.0	1	10	7	2	10.0	4.0	1.5
1099	3	477	14	9	55	8	4	33.0	1.39	0.19	8	55	1	0	55.0	1.0	0.0	1	11	8	4	11.0	4.5	1.75
1100	2	299	10	6	55	6	2	31.5	1.42	0.25	5	55	1	0	55.0	1.0	0.0	1	8	6	2	8.0	3.5	1.5
1101	3	239	7	5	55	4	2	31.0	1.3	0.3	4	55	1	0	55.0	1.0	0.0	1	7	4	2	7.0	2.5	1.5
1102	4	296	8	6	55	4	4	31.0	1.25	0.33	5	55	1	0	55.0	1.0	0.0	1	7	4	4	7.0	2.5	2.0
1103	2	355	9	7	55	5	4	31.5	1.29	0.27	6	55	1	0	55.0	1.0	0.0	1	8	5	4	8.0	3.0	1.9
1104	3	355	9	7	55	5	4	31.5	1.29	0.27	6	55	1	0	55.0	1.0	0.0	1	8	5	4	8.0	3.0	1.9
1105	1	237	7	5	55	3	4	30.5	1.2	0.43	4	55	1	0	55.0	1.0	0.0	1	6	3	4	6.0	2.0	2.17
1106	4	355	10	7	55	4	6	31.0	1.21	0.43	6	55	1	0	55.0	1.0	0.0	1	7	4	6	7.0	2.5	3.0
1107	4	298	9	6	55	5	2	31.5	1.33	0.25	5	55	1	0	55.0	1.0	0.0	1	8	5	2	8.0	3.0	1.5
1108	2	299	9	6	55	6	2	31.5	1.42	0.25	5	55	1	0	55.0	1.0	0.0	1	8	6	2	8.0	3.5	1.5
1109	3	358	10	7	55	7	2	32.0	1.43	0.21	6	55	1	0	55.0	1.0	0.0	1	9	7	2	9.0	4.0	1.5
1110	0	239	7	5	55	4	2	31.0	1.3	0.3	4	55	1	0	55.0	1.0	0.0	1	7	4	2	7.0	2.5	1.5
1111	3	180	5	4	55	3	2	30.5	1.25	0.38	3	55	1	0	55.0	1.0	0.0	1	6	3	2	6.0	2.0	1.5
1112	3	296	7	6	55	4	4	31.0	1.25	0.33	5	55	1	0	55.0	1.0	0.0	1	7	4	4	7.0	2.5	2.0
1113	0	239	6	5	55	4	2	31.0	1.3	0.3	4	55	1	0	55.0	1.0	0.0	1	7	4	2	7.0	2.5	1.5
1114	3	239	7	5	55	4	2	31.0	1.3	0.3	4	55	1	0	55.0	1.0	0.0	1	7	4	2	7.0	2.5	1.5
1115	3	239	7	5	55	4	2	31.0	1.3	0.3	4	55	1	0	55.0	1.0	0.0	1	7	4	2	7.0	2.5	1.5
1116	2	180	5	4	55	3	2	30.5	1.25	0.38	3	55	1	0	55.0	1.0	0.0	1	6	3	2	6.0	2.0	1.5
1117	3	296	8	6	55	4	4	31.0	1.25	0.33	5	55	1	0	55.0	1.0	0.0	1	7	4	4	7.0	2.5	2.0
1118	4	359	13	7	55	5	6	31.5	1.29	0.39	6	55	1	0	55.0	1.0	0.0	1	8	5	6	8.0	3.0	2.7
1119	2	359	11	7	55	6	4	32.0	1.36	0.26	6	55	1	0	55.0	1.0	0.0	1	9	6	4	9.0	3.5	1.83
1120	4	357	10	7	55	6	2	32.0	1.36	0.21	6	55	1	0	55.0	1.0	0.0	1	9	6	2	9.0	3.5	1.5
1121	2	357	9	7	55	6	2	32.0	1.36	0.21	6	55	1	0	55.0	1.0	0.0	1	9	6	2	9.0	3.5	1.5
1122	2	298	8	6	55	5	2	31.5	1.33	0.25	5	55	1	0	55.0	1.0	0.0	1	8	5	2	8.0	3.0	1.5
